show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s1326,Movie,Red Dot,Alain Darborg,"Nanna Blondell, Anastasios Soulis, Thomas Hanzon, Johannes Kuhnke, Tomas Bergström, Kalled Mustonen, Anna Azcárate",Sweden,"February 11, 2021",2021,TV-MA,86 min,"International Movies, Thrillers","Trying to rekindle their marriage and with a child on the way, a young couple on a ski trip suddenly finds themselves stalked by remorseless killers."
s1327,Movie,Squared Love,Filip Zylber,"Adrianna Chlebicka, Mateusz Banasiuk, Agnieszka Żulewska, Krzysztof Czeczot, Mirosław Baka, Tomasz Karolak, Bartłomiej Kotschedoff, Jacek Knap, Anna Smołowik, Helena Mazur, Sebastian Stankiewicz",Poland,"February 11, 2021",2021,TV-14,102 min,"Comedies, International Movies, Romantic Movies",A celebrity journalist and renowned womanizer starts to rethink his life choices after he falls for a mysterious model who leads a double life.
s1329,TV Show,Crime Scene: The Vanishing at the Cecil Hotel,Joe Berlinger,,United States,"February 10, 2021",2021,TV-MA,1 Season,"Crime TV Shows, Docuseries","The notorious Cecil Hotel grows in infamy when guest Elisa Lam vanishes. From the creator of ""The Ted Bundy Tapes,"" a dive into crime's darkest places."
s1330,Movie,The Misadventures of Hedi and Cokeman,Julien Royal,"Hedi Bouchenafa, Nassim Lyes, Fred Testot, Julie Ferrier, Benjamin Tranié, Hugues Jourdain, Charlotte Gabris, Vincent Desagnat, Nina Kepekian, Hakim Jemili, Bun-hay Mean",France,"February 10, 2021",2021,TV-MA,99 min,"Comedies, International Movies","In Paris, two dysfunctional dealers use family ties to try to boost their small drug business in this crass comedy based on the webseries."
s1335,Movie,Monster Run,Henri Wong,"Shawn Yue, Jessie Li, Kara Wai, Tu Men, Qiao Shan, Wang Yutian, Yang Di, Wang Zhener",China,"February 7, 2021",2020,TV-14,104 min,"Action & Adventure, International Movies","Jimo, an outcast who can see monsters, teams up with a monster hunter to fight evil forces and soon discovers her greater calling."
s1336,TV Show,The Sinner,,"Jessica Biel, Bill Pullman, Christopher Abbott, Abby Miller, Dohn Norwood",United States,"February 6, 2021",2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When a young mother inexplicably stabs a stranger to death, a sympathetic detective struggles to unlock the mystery buried in her missing memories."
s1339,TV Show,Hache,,"Adriana Ugarte, Javier Rey, Eduardo Noriega, Marc Martínez, Ingrid Rubio, Pep Ambròs, Núria Prims, Roger Casamajor",Spain,"February 5, 2021",2021,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","As Helena gains the love and trust of a dangerous heroin cartel leader in 1960s Barcelona, she hones the skills she needs to rise up the ranks."
s1340,TV Show,Invisible City,,"Marco Pigossi, Alessandra Negrini, Fábio Lago, Jéssica Córes, Jimmy London, Wesley Guimarães, Áurea Maranhão, Julia Konrad, Thaia Perez, Manu Dieguez, José Dumont, Tainá Medina, Rafael Sieg, Samuel de Assis, Victor Sparapane",Brazil,"February 5, 2021",2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","After a family tragedy, a man discovers mythical creatures living among humans — and soon realizes they hold the key to his mysterious past."
s1341,Movie,Little Big Women,Joseph Hsu,"Chen Shu-fang, Hsieh Ying-xuan, Vivian Hsu, Sun Ke-fang, Ding Ning, Buffy Chen, Chang Han, Lung Shao-hua, Honduras, Weber Yang, Sara Yu, Janine Chang",Taiwan,"February 5, 2021",2020,TV-14,123 min,"Dramas, International Movies",A family grapples with the passing of their estranged father and the remnants of the life he led during his absence.
s1342,Movie,Malcolm & Marie,Sam Levinson,"Zendaya, John David Washington",United States,"February 5, 2021",2021,R,106 min,"Dramas, Independent Movies","As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning."
s1343,Movie,Space Sweepers,Jo Sung-hee,"Song Joong-ki, Kim Tae-ri, Jin Sun-kyu, Yoo Hai-jin, Richard Armitage, Park Ye-rin",South Korea,"February 5, 2021",2021,TV-MA,138 min,"Action & Adventure, Dramas, International Movies","Chasing after space debris and faraway dreams in year 2092, four misfits unearth explosive secrets during the attempted trade of a wide-eyed humanoid."
s1344,Movie,"Strip Down, Rise Up",Michèle Ohayon,,United States,"February 5, 2021",2021,R,113 min,Documentaries,"In an effort to reclaim their bodies and lives, a group of women explore the intersections of movement and meaning in a powerful pole dancing program."
s1345,Movie,The Last Paradiso,Rocco Ricciardulli,"Riccardo Scamarcio, Gaia Bermani Amaral, Valentina Cervi, Antonio Gerardi, Federica Torchetti, Anna Maria de Luca, Lucia Zotti, Nicoletta Carbonara, Donato Placido, Mimmo Mignemi",Italy,"February 5, 2021",2020,TV-MA,107 min,"Dramas, International Movies, Romantic Movies","In 1950s Italy, a passionate free spirit dreams of love, justice and a better life till a forbidden affair threatens everything. Based on real events."
s1346,Movie,The Yin-Yang Master: Dream Of Eternity,Guo Jingming,"Mark Chao, Deng Lun, Wang Ziwen, Jessie Li, Wang Duo, Sun Chenjun, Xu Kaicheng, Jasper, Ju Xiaowen",China,"February 5, 2021",2021,TV-14,133 min,"Action & Adventure, International Movies","When a demonic serpent reawakens, the Yin-Yang Masters must solve a murder mystery and protect their realms from a dark conspiracy at the royal court."
s1347,Movie,All My Friends Are Dead,Jan Belcl,"Julia Wieniawa-Narkiewicz, Mateusz Więcławek, Adam Graf Turczyk, Monika Krzywkowska, Nikodem Rozbicki, Kamil Piotrowski, Adam Bobik, Paulina Gałązka, Magdalena Perlińska, Katarzyna Chojnacka, Konrad Żygadło, Szymon Roszak, Michał Sikorski, Aleksandra Pisula, Wojciech Łozowski, Michał Meyer, Adam Woronowicz",Poland,"February 3, 2021",2020,TV-MA,97 min,"Comedies, Dramas, International Movies","A group of friends at a New Year’s Eve party go through a whirlwind of events that exposes secrets, breaks hearts — and leads to a shocking outcome."
s1348,Movie,Black Beach,Esteban Crespo,"Raúl Arévalo, Candela Peña, Paulina García, Claude Musungayi, Babou Cham, Lidia Nené, Melina Matthews, Emilio Buale, Mulie Jarju, Jimmy Castro, Fenda Drame, Dairon Tallon, Teresita Evuy, Olivier Bony","Spain, Belgium, United States","February 3, 2021",2020,TV-MA,116 min,"Action & Adventure, International Movies",A lawyer with a promising future is forced to deep dive into his past when he agrees to negotiate with an old friend turned kidnapper.
s1349,TV Show,Firefly Lane,,"Katherine Heigl, Sarah Chalke, Ben Lawson, Beau Garrett, Ali Skovbye, Roan Curtis, Yael Yurman, Jon-Michael Ecker, Brandon Jay McLaren, Paul McGillion, Chelah Horsdal, Brendan Taylor",United States,"February 3, 2021",2021,TV-MA,1 Season,"Romantic TV Shows, TV Dramas",Best friends Tully and Kate support each other through good times and bad with an unbreakable bond that carries them from their teens to their 40s.
s1352,Movie,"Our Lady of San Juan, Four Centuries of Miracles",Noé González,"Alejandro Peña Arenzana, Alejandra Yañez Reynoso, Giuliana Baker, Mauricio López, Antia Nazarely Reynoso, Felipe De Jesus Hernández, Fernanda Michelle Torres",Mexico,"February 2, 2021",2020,TV-PG,123 min,"Dramas, Faith & Spirituality, International Movies","In this dramatization, the Virgin Mary works a miracle on a girl in 1623 Mexico. Four centuries later, a family make a pilgrimage for their own child."
s1353,TV Show,Tiffany Haddish Presents: They Ready,,"Tracey Ashley, Flame Monroe, Aida Rodriguez, Marlo Williams, April Macie, Chaunté Wayans, Tiffany Haddish",United States,"February 2, 2021",2021,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies","Hand-picked by Tiffany Haddish, six diverse comedians showcase their raw humor in a series of specials oozing with energy."
s1361,TV Show,The House Arrest of Us,Richard Arellano,"Daniel Padilla, Kathryn Bernardo, Herbert Bautista, Ruffa Gutierrez, Gardo Versoza, Arlene Muhlach, Arlene Muchlach, Dennis Padilla, Riva Quenery, Anthony Jennings, Alora Sasam, Huybs Azarcon",Philippines,"February 1, 2021",2020,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",A couple decides to make their engagement official by honoring tradition when a pandemic forces them and their families to quarantine under one roof.
s1367,Movie,Fatima,Marco Pontecorvo,"Joaquim de Almeida, Goran Visnjic, Stephanie Gil, Alejandra Howard, Jorge Lamelas, Lúcia Moniz, Marco D'Almeida, Joana Ribeiro, Carla Chambel, Elmano Sancho, Harvey Keitel, Sonia Braga","Portugal, United States","January 31, 2021",2020,PG-13,113 min,"Dramas, Faith & Spirituality","In 1917 Portugal, visions of the Virgin Mary come to three children whose message of faith raises doubts in their family and angers authorities."
s1369,Movie,Below Zero,Lluís Quílez,"Javier Gutiérrez, Karra Elejalde, Luis Callejo, Andrés Gertrúdix, Isak Ferriz, Édgar Vittorino, Miquel Gelabert, Florin Opritescu, Àlex Monner, Patrick Criado",Spain,"January 29, 2021",2021,TV-MA,107 min,"Action & Adventure, International Movies","When a prisoner transfer van is attacked, the cop in charge must fight those inside and outside while dealing with a silent foe: the icy temperatures."
s1370,Movie,Finding ‘Ohana,Jude Weng,"Kea Peahu, Alex Aiono, Lindsay Watson, Owen Vaccaro, Kelly Hu, Branscombe Richmond, Ke Huy Quan, Brad Kalilimoku, Chris Parnell, Marc Evan Jackson, Ricky Garcia",United States,"January 29, 2021",2021,PG,123 min,"Children & Family Movies, Comedies","In Oʻahu for the summer, two siblings from Brooklyn connect with their Hawaiian heritage — and their family — on a daring quest for long-lost treasure."
s1371,Movie,The Dig,Simon Stone,"Carey Mulligan, Ralph Fiennes, Lily James, Johnny Flynn, Ben Chaplin, Ken Stott",United Kingdom,"January 29, 2021",2021,PG-13,113 min,"Dramas, International Movies","On the eve of World War II, a British widow hires a self-taught archaeologist to dig up mysterious formations on her land, leading to a staggering find."
s1372,TV Show,We Are: The Brooklyn Saints,,,United States,"January 29, 2021",2021,TV-14,1 Season,Docuseries,A Brooklyn youth football program and its selfless coaches provide a safe haven for kids to compete and learn lessons that will take them far in life.
s1373,Movie,June & Kopi,Noviandra Santosa,"Acha Septriasa, Ryan Delon, Makayla Rose Hilli, TJ",Indonesia,"January 28, 2021",2021,TV-PG,90 min,"Children & Family Movies, Dramas, International Movies","A street dog is taken in by a young couple, and the family pit becomes an instant accomplice as she adjusts to her new, loving home."
s1374,TV Show,50M2,,"Engin Öztürk, Kürşat Alnıaçık, Cengiz Bozkurt, Aybüke Pusat, Tolga Tekin, Özgür Emre Yıldırım, Yiğit Kirazcı",Turkey,"January 27, 2021",2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Thrillers","Seeking to uncover the truth about his past, a henchman betrays someone close to him and assumes a new identity in a small Istanbul neighborhood."
s1375,Movie,Accomplice,Jeremy Grant,"Kurt Sorge, Tom Van Steenbergen, Cameron Zink, Graham Agassiz, Tyler McCaul, Cameron McCaul, Ethan Nell, Hannah Bergemann, Carson Storch, Brandon Semenuk, Veronique Sandler, Nico Vink, Garett Buehler, Jaxson Riddle, Andreu Lacondeguy, Paul Genovese, Paul Basagoitia",United States,"January 27, 2021",2021,TV-14,52 min,"Documentaries, International Movies, Sports Movies",Traverse the globe with the world's top riders as they pedal through rugged terrain and majestic locations in this visual homage to the bicycle.
s1376,TV Show,BONDING,,"Zoe Levin, Brendan Scannell, Micah Stock, Theo Stockman, Alex Hurt, D'Arcy Carden, Gabrielle Ryan, Charles Gould",United States,"January 27, 2021",2021,TV-MA,2 Seasons,"TV Comedies, TV Dramas",A New York City grad student moonlighting as a dominatrix enlists her gay BFF from high school to be her assistant.
s1377,Movie,Kilometers and Kilometers,Jeo Baby,"Tovino Thomas, India Jarvis, Joju George, Sidhartha Siva, Basil Joseph, Sudheesh, Parvathi T, Pauly Valsan",India,"January 27, 2021",2020,TV-MA,127 min,"Comedies, Dramas, Independent Movies","When a debt-ridden man reluctantly agrees to drive an American tourist around India, their stark differences lead to bickering… and unexpected bonding."
s1379,Movie,Penguin Bloom,Glendyn Ivin,"Naomi Watts, Andrew Lincoln, Jacki Weaver, Griffin Murray-Johnston, Rachel House, Leeanna Walsman, Lisa Hensley, Felix Cameron, Abe Clifford-Barr","Australia, United States","January 27, 2021",2021,TV-14,95 min,"Children & Family Movies, Dramas","As a mom copes with the aftermath of a harrowing accident, she finds inspiration from an injured magpie taken in by her family. Based on a true story."
s1381,TV Show,Go Dog Go,,"Michela Luci, Callum Shoniker, Lyon Smith, Tajja Isen, Anand Rajaram, David Berni, Linda Ballantyne, Joshua Graham, Patrick McKenna, Judy Marshak, Martin Roach, Katie Griffin","United States, United Kingdom","January 26, 2021",2021,TV-Y,1 Season,Kids' TV,"Handy and inventive pup Tag chases adventure with her best pal, Scooch, solving problems and helping the citizens of Pawston along the way."
s1384,TV Show,Blown Away,,,Canada,"January 22, 2021",2021,TV-14,2 Seasons,"International TV Shows, Reality TV","Ten master artists turn up the heat in glassblowing sculpture challenges for the chance to win $60,000 in prizes and the title of champion."
s1385,TV Show,Busted!,,"Yoo Jae-suk, Ahn Jae-wook, Kim Jong-min, Lee Kwang-soo, Park Min-young, Sehun, Kim Se-jeong",South Korea,"January 22, 2021",2021,TV-14,3 Seasons,"Crime TV Shows, International TV Shows, Korean TV Shows","Tackling different mysteries in each episode of this game show, seven sleuths get closer to solving the biggest one of all: What happened to Project D?"
s1387,Movie,So My Grandma’s a Lesbian!,Ángeles Reiné,"Rosa María Sardà, Verónica Forqué, Ingrid García Jonsson, David Verdaguer, Candela Peña, Mónica López, Pol Monen, Alex O'Dogherty, Leander Vyvey, Liz Lobato","Portugal, Spain","January 22, 2021",2020,TV-MA,95 min,"Comedies, International Movies, LGBTQ Movies","Two women in their 70s decide to come out to their families and get married, sparking chaos — and threatening a granddaughter's engagement."
s1389,Movie,The White Tiger,Ramin Bahrani,"Adarsh Gourav, Rajkummar Rao, Priyanka Chopra Jonas, Mahesh Manjrekar, Vijay Maurya","India, United States","January 22, 2021",2021,R,127 min,Dramas,The ambitious driver for a rich Indian family uses his wit and cunning to escape from poverty and become an entrepreneur. Based on the bestselling novel.
s1390,Movie,Friendsgiving,Nicol Paone,"Malin Akerman, Kat Dennings, Aisha Tyler, Jane Seymour, Jack Donnelly, Chelsea Peretti, Christine Taylor, Ryan Hansen, Deon Cole, Wanda Sykes",United States,"January 21, 2021",2020,R,95 min,Comedies,A quiet holiday dinner among friends turns into a chaotic night of illicit activity and compromising situations when uninvited guests crash the party.
s1391,Movie,The Shadow of Violence,Nick Rowland,"Cosmo Jarvis, Barry Keoghan, Niamh Algar, Ned Dennehy, Kiljan Tyr Moroney, David Wilmot, Brid Brennan, Simone Kirby, Anthony Welsh","United Kingdom, Ireland","January 21, 2021",2020,R,101 min,Dramas,"As he reconciles with his ex and their son, an enforcer for a crime family gets an order that tests his loyalty and endangers everyone he holds dear."
s1392,Movie,Cut Throat City,RZA,"Shameik Moore, Demetrius Shipp Jr., Denzel Whitaker, Keean Johnson, Kat Graham, T.I., Terrence Howard, Rob Morgan, Eiza González, Ethan Hawke, Wesley Snipes",United States,"January 20, 2021",2020,R,123 min,Dramas,"Bereft of opportunities in the aftermath of Hurricane Katrina, a young man and his close friends turn to a life of crime in the 9th Ward of New Orleans."
s1393,TV Show,Daughter From Another Mother,,"Ludwika Paleta, Paulina Goto, Martín Altomaro, Liz Gallardo, Javier Ponce, Oka Giner, Zaide Silvia Gutiérrez, Dalexa Meneses, Emilio Beltrán Ulrich, Fernando Memije, Elena del Río, Christian Chávez",Mexico,"January 20, 2021",2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies","After realizing their babies were exchanged at birth, two women develop a plan to adjust to their new lives: creating a single —and peculiar— family."
